time,000016,000300,000852,000903,000905,000906,399006,399673
20151022,2331.79,3524.53,8894.76,3218.45,6964.3,4127.21,2458.14,2370.15
20151023,2343.97,3571.24,9182.55,3243.95,7138.23,4196.1,2538.38,2454.36
20151026,2350.02,3589.26,9262.89,3255.62,7186.76,4219.44,2527.48,2445.2
20151027,2349.9,3592.88,9345.97,3250.14,7231.44,4230.21,2563.96,2490.76
20151028,2310.7,3524.92,9131.87,3197.37,7048.9,4142.24,2485.24,2413.55
20151029,2307.35,3533.31,9214.59,3200.48,7108.98,4159.62,2485.28,2415.01
20151030,2312.97,3534.08,9188.27,3204.23,7084.97,4156.09,2478.28,2400.11
20151102,2280.09,3475.96,8944.68,3160.37,6936.43,4082.17,2432.04,2351.44
20151103,2271.65,3465.49,8924.42,3148.97,6920.1,4070.67,2429.27,2350.34
20151104,2370.5,3628.54,9396.84,3287.66,7267.99,4266.07,2584.32,2500.03
20151105,2440.65,3705.97,9391.45,3373.11,7276.45,4331.61,2564.72,2489.56
20151106,2493.48,3793.37,9629.28,3443.43,7446.85,4433.55,2661.41,2581.94
20151109,2534.08,3840.35,9816.03,3491.87,7543.8,4489.29,2724.62,2638.33
20151110,2522.68,3833.24,9911.24,3475.62,7575.01,4488.83,2746.61,2666.7
20151111,2505.83,3833.65,10100.51,3458.68,7684.67,4508.24,2804.68,2716.2
20151112,2476.43,3795.32,10135.08,3420.27,7682.45,4476.15,2783.3,2671.51
20151113,2447.77,3746.24,9934.77,3380.97,7567.11,4415.48,2710.16,2607.54
20151116,2447.29,3764.13,10194.78,3381.65,7718.86,4456.67,2797.16,2698.85
20151117,2453.26,3758.39,10109.4,3389.23,7650.38,4440.01,2717.05,2618.35
20151118,2439.45,3715.58,9928.66,3368.46,7526.94,4383.13,2661.17,2568.93
20151119,2468.49,3774.97,10235.35,3408.47,7718.62,4465.6,2770.75,2673.99
20151120,2466.76,3774.38,10440.35,3402.84,7806.27,4480.36,2800.15,2685.26
20151123,2456.84,3753.34,10341.42,3386.6,7744.18,4452.15,2770.58,2661.57
20151124,2447.9,3753.89,10459.6,3380.75,7798.5,4462.06,2816.05,2699.06
20151125,2459.56,3781.61,10696.31,3395.42,7922.38,4506.54,2897.57,2769.89
20151126,2450.96,3759.43,10620.83,3383.01,7874.08,4479.79,2833.2,2691.25
20151127,2334.44,3556.99,9933.5,3219.75,7376.12,4225.7,2649.55,2520.64
20151130,2336.29,3566.41,10001.19,3227.6,7408.4,4239.11,2672.58,2544.23
20151201,2344.83,3591.7,9955.21,3252.33,7443.95,4266.21,2655.35,2540.54
20151202,2458.41,3721.95,9822.06,3407.11,7405.86,4367.36,2613.26,2511.32
20151203,2461.45,3749.3,10102.89,3417.61,7570.51,4418.62,2708.12,2606.06
20151204,2397.56,3677.59,10081.57,3341.05,7511.68,4349.06,2692.16,2588.16
20151207,2395.58,3687.61,10238.02,3338.64,7602.23,4373.09,2738.15,2640.37
20151208,2364.34,3623.02,10057.74,3289.51,7404.14,4285.2,2691.66,2597.43
20151209,2369.74,3635.94,10034.19,3306.82,7374.27,4290.7,2667.91,2569.08
20151210,2357.21,3623.08,10035.45,3290.12,7350.21,4275.88,2695.51,2598.07
20151211,2342.45,3608.06,9946.12,3275.62,7290.7,4253.11,2671.29,2571.55
20151214,2414.92,3711.32,10118.9,3371.68,7441.03,4364.49,2709.27,2616.44
20151215,2383.83,3694.39,10278.47,3341.15,7498.18,4360.74,2745.7,2645.14
20151216,2376.54,3685.44,10374.23,3327.02,7529.4,4358.93,2763.11,2655.11
20151217,2408.32,3755.89,10679.96,3384.03,7716.25,4449.87,2835.7,2720.64
20151218,2422.84,3767.91,10629.97,3403.38,7699.37,4456.74,2830.26,2720.44
20151221,2500.06,3865.96,10699.61,3506.13,7788.56,4552.99,2829.92,2720.42
20151222,2496.05,3876.73,10809.24,3502.8,7856.61,4573.89,2839.85,2729.72
20151223,2503.06,3866.38,10638.16,3506.1,7773.28,4550.62,2783.94,2672.01
20151224,2481.75,3829.4,10633.19,3473.87,7753.04,4516.7,2795.78,2684.15
20151225,2492.34,3838.2,10726.99,3482.12,7792.12,4530.85,2794.73,2681.54
20151228,2411.41,3727.63,10515.36,3379.01,7603.36,4406.66,2735.49,2632.67
20151229,2432.88,3761.87,10653.71,3410.07,7674.39,4447.35,2749.82,2644.68
20151230,2432.77,3765.18,10806.7,3410.59,7741.05,4461.88,2779.51,2663.5
20151231,2420.8,3731.0,10614.38,3388.42,7617.69,4411.98,2714.05,2596.07
20160104,2270.46,3469.07,9694.84,3176.94,6983.4,4084.6,2491.24,2385.39
20160105,2288.11,3478.78,9452.04,3202.16,6889.74,4075.97,2416.73,2319.52
20160106,2317.65,3539.81,9709.57,3248.92,7065.61,4157.23,2468.37,2365.68
20160107,2180.59,3294.38,8856.49,3053.24,6462.24,3848.9,2256.52,2166.16
20160108,2219.61,3361.56,8876.25,3116.66,6570.43,3923.21,2248.99,2157.01
20160111,2120.23,3192.45,8205.12,2982.49,6128.66,3706.14,2106.36,2028.78
20160112,2131.37,3215.71,8187.96,2997.21,6136.66,3726.65,2147.53,2067.0
20160113,2105.51,3155.88,7836.12,2955.31,5924.04,3639.88,2059.78,1981.38
20160114,2132.08,3221.57,8157.74,2998.01,6124.82,3729.36,2175.01,2093.75
20160115,2070.93,3118.73,7868.17,2909.85,5893.68,3604.01,2112.9,2033.88
20160118,2069.28,3130.73,8060.88,2910.93,5978.91,3628.95,2174.93,2096.91
20160119,2128.57,3223.13,8388.38,2992.77,6197.1,3743.43,2241.7,2155.34
20160120,2088.72,3174.38,8321.39,2944.69,6138.5,3693.04,2204.65,2115.68
20160121,2040.98,3081.35,7944.57,2873.62,5886.88,3572.11,2112.4,2025.82
20160122,2061.96,3113.46,8074.29,2900.29,5980.61,3615.07,2149.59,2071.3
20160125,2065.44,3128.89,8180.5,2907.12,6041.33,3638.48,2158.82,2081.1
20160126,1951.61,2940.51,7545.54,2747.63,5589.31,3403.8,1994.05,1917.47
20160127,1953.46,2930.35,7466.75,2743.1,5514.19,3382.16,1997.47,1936.42
20160128,1912.72,2853.76,7100.9,2685.33,5271.23,3276.27,1906.46,1848.14
20160129,1973.01,2946.09,7385.76,2767.02,5469.13,3387.11,1994.07,1932.69
20160201,1937.07,2901.05,7292.61,2722.1,5399.48,3337.8,1992.7,1926.9
20160202,1969.62,2961.33,7576.07,2768.01,5586.63,3420.42,2075.29,2005.19
20160203,1952.37,2948.64,7630.46,2751.47,5610.17,3414.16,2090.51,2017.12
20160204,1974.24,2984.76,7807.4,2781.47,5721.49,3463.52,2126.64,2054.18
20160205,1967.26,2963.79,7718.71,2767.55,5664.2,3436.16,2096.99,2019.44
20160215,1948.28,2946.71,7726.37,2744.68,5668.04,3422.81,2116.84,2037.84
20160216,2000.9,3037.04,8069.59,2820.29,5902.53,3538.48,2201.93,2121.47
20160217,2014.44,3063.32,8202.15,2839.65,5971.41,3572.26,2215.34,2129.45
20160218,2009.27,3053.7,8176.14,2829.4,5957.13,3561.83,2190.91,2105.85
20160219,2004.11,3051.59,8239.26,2823.2,5979.52,3564.05,2211.01,2127.29
20160222,2053.86,3118.87,8407.85,2885.03,6103.72,3641.28,2245.56,2156.37
20160223,2029.52,3089.36,8357.36,2855.08,6070.5,3611.17,2218.12,2123.84
20160224,2041.39,3109.55,8364.66,2874.52,6111.04,3634.92,2203.74,2112.75
20160225,1932.6,2918.75,7702.59,2721.86,5626.05,3392.43,2037.14,1949.24
20160226,1955.4,2948.03,7666.82,2750.96,5648.94,3420.52,2014.92,1923.02
20160229,1944.61,2877.47,7183.68,2716.53,5350.43,3309.76,1880.15,1780.99
20160301,1973.19,2930.69,7345.09,2758.92,5473.64,3375.27,1934.92,1830.91
20160302,2043.41,3051.33,7711.89,2859.49,5753.15,3523.8,2017.6,1906.77
20160303,2053.27,3058.42,7727.16,2868.96,5776.98,3533.84,2007.08,1902.83
20160304,2122.27,3093.89,7418.8,2939.22,5621.56,3535.47,1907.04,1803.82
20160307,2107.67,3104.84,7600.44,2930.03,5752.55,3567.64,1953.33,1851.27
20160308,2115.16,3107.67,7670.69,2935.17,5764.33,3572.05,2002.19,1898.85
20160309,2111.92,3071.91,7500.17,2919.56,5617.04,3516.62,1970.81,1872.01
20160310,2061.45,3013.15,7376.7,2862.05,5521.95,3451.53,1936.97,1838.74
20160311,2070.72,3018.28,7349.57,2872.23,5508.98,3453.46,1934.87,1835.61
20160314,2078.41,3065.69,7640.13,2894.29,5690.59,3524.52,2023.13,1921.25
20160315,2101.12,3074.78,7571.82,2915.77,5639.8,3523.0,1996.92,1894.8
20160316,2136.13,3090.03,7484.23,2947.6,5562.8,3521.9,1977.54,1879.77
20160317,2131.48,3124.2,7779.88,2955.74,5745.98,3582.38,2087.29,1983.04
20160318,2141.18,3171.96,8097.2,2980.07,5949.26,3657.57,2177.87,2073.17
20160321,2193.39,3249.44,8325.98,3047.72,6099.48,3747.77,2227.03,2125.67
20160322,2173.26,3225.79,8311.21,3022.55,6075.49,3724.11,2221.7,2114.8
20160323,2175.28,3236.09,8408.64,3027.86,6118.97,3740.26,2259.11,2151.52
20160324,2137.59,3181.85,8279.65,2978.64,6018.42,3677.93,2219.77,2112.51
20160325,2149.2,3197.82,8343.24,2994.73,6077.43,3701.47,2216.09,2110.85
20160328,2123.04,3169.73,8298.78,2964.49,6037.78,3671.39,2199.69,2094.67
20160329,2106.86,3135.41,8119.0,2940.81,5921.87,3622.7,2152.55,2057.98
20160330,2157.53,3216.28,8438.68,3006.68,6137.5,3727.26,2248.78,2145.38
20160331,2156.54,3218.09,8447.18,3007.84,6155.81,3731.99,2238.29,2137.42
20160401,2167.78,3221.89,8389.29,3016.82,6124.53,3729.58,2205.37,2109.52
20160405,2180.26,3264.49,8635.67,3039.17,6286.58,3793.22,2279.52,2183.32
20160406,2168.04,3257.53,8691.23,3026.34,6323.43,3794.02,2297.04,2200.81
20160407,2139.4,3209.29,8549.51,2986.46,6228.97,3737.69,2248.68,2154.93
20160408,2123.8,3185.73,8484.17,2965.53,6168.74,3707.68,2229.93,2138.01
